Season,Name,Team,IP,ERA,K/BB,AVG,WHIP,BABIP,FIP,LD%,GB%,FB%,IFFB%,HR/FB,xFIP,SwStr%,K%,BB%,K-BB%,SIERA,E-F,FA-Z (sc),Barrel%,HardHit%,xERA,Stf+ FA,Stuff+,Location+,Pitching+,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
2022,Logan Gilbert,SEA,185.2,3.199282042,3.55102041,0.239099859,1.179533278,0.291505792,3.457134791,0.241965973,0.366729678,0.391304347,0.091787439,0.091787439,3.777259404,0.10779436,0.22715405,0.06396867,0.16318538,3.843578791,-0.257852748,10.43611624,0.0707635,0.45623836,,101.5851784,100.3013944,101.2700863,101.726992,0.30215827,0.74758723,0.50116086,0.67460317,0.84011917,0.78491066,0.44676617,0.14361526,0.25140962,Logan Gilbert,22250,669302
2021,Erick Fedde,WSN,131.2,5.263291546,2.68085106,0.263257576,1.412658337,0.306068602,4.689021582,0.18556701,0.49742268,0.317010309,0.06504065,0.186991869,4.066362356,0.08868243,0.21761658,0.08117444,0.13644214,4.299258571,0.574269964,5.512058258,0.08955224,0.39552239,,54.89166667,86.01783466,102.5815359,98.13495594,0.28801682,0.6712766,0.44021969,0.67883212,0.87638669,0.79846449,0.39712717,0.16258446,0.25126689,Erick Fedde,17425,607200
2023,Jared Shuster,ATL,52.2,5.810126863,1.15384615,0.261083744,1.500000072,0.277108434,5.381622741,0.172619047,0.357142857,0.470238095,0.075949367,0.088607594,6.133802307,0.09027778,0.13043478,0.11304348,0.0173913,6.121518212,0.428504122,8.666840961,0.06936416,0.38150289,,58.95459318,64.49756944,96.02928241,87.21712963,0.26984127,0.71666667,0.45601852,0.67647059,0.86821705,0.80203046,0.41666667,0.16087963,0.25115741,Jared Shuster,27472,694363
2021,Mike Foltynewicz,TEX,130,5.538461538,2.75757576,0.261811024,1.276923077,0.25848564,6.139264892,0.211165048,0.361650485,0.427184466,0.107954545,0.193181818,5.127939771,0.07952381,0.16545455,0.06,0.10545455,4.938728327,-0.600803353,8.964842205,0.09592326,0.43645084,,84.5625,92.33071054,101.0716738,98.33810205,0.27413793,0.71382979,0.47095238,0.72327044,0.88226528,0.83114257,0.44761905,0.17142857,0.25095238,Mike Foltynewicz,10811,592314
2024,Trevor Williams,WSN,56.2,2.223529512,2.9375,0.216346154,1.076470637,0.270440252,2.812309777,0.167701863,0.459627329,0.372670807,0.116666666,0.033333333,3.954137325,0.08903366,0.20982143,0.07142857,0.13839286,4.151804707,-0.588780265,6.164064782,0.0621118,0.39751553,,62.62647975,81.8567861,103.4162866,93.27730727,0.30487805,0.70028818,0.45385451,0.72,0.86419753,0.80382775,0.37676439,0.16178067,0.25081433,Trevor Williams,16977,592866
2021,Daniel Lynch IV,KCR,68,5.691177109,1.77419355,0.289855072,1.632353124,0.33490566,4.817093131,0.237442922,0.388127853,0.374429223,0.097560975,0.109756097,5.224118094,0.11455847,0.17684887,0.09967846,0.07717042,5.190893805,0.874083978,8.830197312,0.1040724,0.44343891,,64.37066929,87.35987261,96.75199045,93.34992038,0.29812834,0.73084479,0.47334924,0.5470852,0.8844086,0.75798319,0.40493238,0.13603819,0.25059666,Daniel Lynch IV,21537,663738
2023,Miles Mikolas,STL,201.1,4.783112704,3.51282051,0.27798278,1.316225199,0.307692308,4.273252306,0.21875,0.388392857,0.392857142,0.098484848,0.098484848,4.762415545,0.07317073,0.15930233,0.04534884,0.11395349,4.805911252,0.509860398,9.001167884,0.09763314,0.42751479,,74.23701923,88.47947434,107.5163329,101.4937735,0.31745086,0.69235837,0.4954645,0.77861163,0.88962892,0.85227273,0.47482014,0.17698562,0.25015635,Miles Mikolas,9803,571945
2021,Matt Moore,PHI,56.1,6.550296006,1.54545455,0.273913043,1.70414205,0.301204819,6.223288629,0.213872832,0.375722543,0.410404624,0.14084507,0.183098591,5.447011292,0.09285714,0.19245283,0.1245283,0.06792453,5.358793182,0.327007377,9.085017342,0.09497207,0.41340782,,80.37568966,94.99134809,93.80231388,91.79356137,0.30890052,0.69287469,0.46836735,0.71186441,0.85815603,0.80174292,0.41530612,0.15714286,0.25,Matt Moore,1890,519043
2023,Patrick Corbin,WSN,180,5.2,2.1754386,0.288065844,1.483333333,0.309440559,5.277262582,0.216806722,0.442016806,0.34117647,0.068965517,0.162561576,4.758542615,0.09196581,0.15696203,0.0721519,0.08481013,5.009677664,-0.077262582,8.144906127,0.09256198,0.43801653,,64.96612576,80.64468524,100.9437908,94.71066391,0.30679837,0.66527893,0.454141,0.6344697,0.9048811,0.79728711,0.41101985,0.15794872,0.24991453,Patrick Corbin,9323,571578
2021,Antonio Senzatela,COL,156.2,4.423404543,3.28125,0.282988871,1.340425619,0.32421875,3.610459683,0.219844357,0.511673151,0.26848249,0.072463768,0.086956521,4.168855295,0.08607069,0.15671642,0.04776119,0.10895522,4.440011471,0.81294486,6.536160353,0.05916031,0.42748092,,72.51882622,80.86876302,103.262474,96.71591004,0.26589147,0.71838565,0.47567568,0.65306122,0.89013733,0.81905594,0.46361746,0.16382536,0.24989605,Antonio Senzatela,15488,622608
2023,Taijuan Walker,PHI,172.2,4.378378636,1.94366197,0.237003058,1.308880386,0.272177419,4.534963215,0.18590998,0.446183953,0.367906066,0.117021276,0.106382978,4.829346223,0.08418457,0.18826739,0.09686221,0.09140518,4.966566373,-0.156584578,9.801364638,0.06782946,0.40697674,,78.72289157,93.86355108,99.02804031,97.00031272,0.30558723,0.65281625,0.43813888,0.69216418,0.89533239,0.80772325,0.38174128,0.16555125,0.24973582,Taijuan Walker,11836,592836
2022,Keegan Thompson,CHC,78.1,4.825532228,2.27586207,0.270967742,1.442553285,0.304347826,5.091154534,0.222222222,0.353909465,0.423868312,0.097087378,0.13592233,4.714278535,0.08770615,0.19130435,0.08405797,0.10724638,4.547296976,-0.265622306,9.860373298,0.09836066,0.42622951,,98.38174061,103.2276764,97.00150674,97.21586043,0.308933,0.67613636,0.45427286,0.68674699,0.8907563,0.80693069,0.3958021,0.16191904,0.24962519,Keegan Thompson,19795,624522
2022,Zack Greinke,KCR,137,3.678832117,2.7037037,0.282882883,1.343065693,0.305555556,4.032139031,0.233333333,0.4125,0.354166666,0.088235294,0.082352941,4.540626612,0.07262324,0.12478632,0.04615385,0.07863248,4.839259165,-0.353306914,9.315129423,0.06846473,0.39626556,,80.95931034,92.09969163,103.5923348,99.86475771,0.329188,0.65856354,0.46038732,0.76888889,0.89765101,0.84225621,0.39832746,0.17693662,0.24955986,Zack Greinke,1943,425844
2022,James Kaprielian,OAK,134,4.231343284,1.66101695,0.235867446,1.343283582,0.263157895,4.634819061,0.187347931,0.377128953,0.435523114,0.072625698,0.089385474,5.060088638,0.09506726,0.16984402,0.10225303,0.06759099,5.038942324,-0.403475778,9.174669526,0.07951807,0.35903614,,77.77827681,88.41230907,99.08418688,94.66334232,0.29783951,0.72269807,0.47578475,0.67357513,0.87259259,0.8001885,0.41883408,0.15426009,0.24932735,James Kaprielian,18331,621076
2023,Luke Weaver,- - -,114,6.473684698,2.72972973,0.302904564,1.605263279,0.332386364,5.842759853,0.244736842,0.352631578,0.402631578,0.117647058,0.189542483,4.754714318,0.08778626,0.19348659,0.07088123,0.12260536,4.691154094,0.630924845,9.333304486,0.10498688,0.42782152,,87.76133909,95.16064635,102.4771124,99.42363035,0.27001704,0.72391304,0.46943649,0.71293375,0.86036036,0.8128179,0.43935053,0.16125954,0.2490458,Luke Weaver,16918,596133
2024,Patrick Corbin,WSN,141.1,5.731132282,2.32608696,0.301225919,1.542452886,0.342342342,4.530817056,0.206593406,0.47032967,0.323076923,0.081632653,0.136054421,4.263532029,0.09627728,0.17258065,0.07419355,0.0983871,4.546520964,1.200315226,8.222971846,0.0862069,0.47198276,,54.57675676,76.12660428,101.1650624,94.51550802,0.34536447,0.68398268,0.4792469,0.66393443,0.90348101,0.79910714,0.39537869,0.15275995,0.24903723,Patrick Corbin,9323,571578
2022,Kyle Freeland,COL,174.2,4.534351409,2.47169811,0.276901004,1.408397029,0.31809872,4.211667707,0.225,0.419642857,0.355357142,0.100502512,0.095477386,4.484149658,0.09263825,0.17101828,0.0691906,0.10182768,4.505567198,0.322683702,7.576533,0.09717314,0.4204947,,61.2375,70.01342968,99.03235812,92.58843849,0.31253679,0.71578947,0.47446284,0.6779661,0.8872549,0.8047513,0.40154984,0.1563931,0.24903135,Kyle Freeland,16256,607536
2023,Luis L. Ortiz,PIT,73,4.931506849,1.14285714,0.278911565,1.698630137,0.299145299,5.885177346,0.195918367,0.493877551,0.310204081,0.013157894,0.157894736,5.469488761,0.09346567,0.14201183,0.12426036,0.01775148,5.780631764,-0.953670496,7.813830201,0.10162602,0.49186992,,94.13322259,100.0796358,94.12102649,94.1897351,0.28783784,0.70149254,0.44830438,0.65258216,0.88145897,0.79151292,0.3879239,0.15550041,0.24896609,Luis L. Ortiz,27646,682847
2024,Kyle Freeland,COL,72.1,5.97235065,2.80952381,0.303030303,1.53456232,0.348017621,4.423315574,0.233050847,0.398305084,0.368644067,0.091954022,0.126436781,4.264608088,0.08611599,0.18495298,0.06583072,0.11912226,4.442921873,1.549035077,8.111593778,0.09243697,0.41176471,,68.29467213,81.89666081,100.9675747,97.10843585,0.32,0.72131148,0.49209139,0.68269231,0.90909091,0.825,0.4288225,0.16256591,0.2486819,Kyle Freeland,16256,607536
2024,Ross Stripling,OAK,72.1,5.723502707,2.5,0.303630363,1.493087663,0.33203125,4.022393886,0.253846153,0.376923076,0.369230769,0.09375,0.072916666,4.77067541,0.07256637,0.125,0.05,0.075,5.060186427,1.70110882,10.70096691,0.0608365,0.35741445,,61.99713467,88.8639823,104.0789381,98.06362832,0.33491311,0.66599598,0.48053097,0.77358491,0.89728097,0.84898711,0.43982301,0.17610619,0.24867257,Ross Stripling,13273,548389
2022,Kris Bubic,KCR,128,5.554687831,1.71428571,0.300387597,1.703125102,0.352941176,4.721806098,0.258064516,0.40942928,0.332506203,0.052238805,0.126865671,4.545005307,0.08896797,0.18524871,0.10806175,0.07718696,4.812782118,0.832881733,9.541904426,0.07598039,0.44607843,,71.99418502,80.71383452,96.10057829,91.78856762,0.28918495,0.7026749,0.46797153,0.70189702,0.8682284,0.80988593,0.43238434,0.15969751,0.24866548,Kris Bubic,21455,663460
2024,Griffin Canning,LAA,133,5.413533835,2,0.268571429,1.421052632,0.288888889,5.285551721,0.207058823,0.4,0.392941176,0.071856287,0.143712574,4.837869292,0.10634495,0.16580311,0.08290155,0.08290155,4.904947768,0.127982114,9.339519207,0.08857809,0.42191142,,72.34125,86.19929907,98.15518692,97.23285047,0.33707025,0.71428571,0.48836168,0.64301552,0.8796875,0.78185151,0.40107431,0.14209115,0.2484361,Griffin Canning,19867,656288
2024,Simeon Woods Richardson,MIN,112.1,3.685460108,2.82857143,0.226107226,1.175074237,0.264984227,3.921927561,0.204892966,0.360856269,0.434250764,0.112676056,0.091549295,4.328441713,0.09692797,0.21199143,0.07494647,0.13704497,4.300931587,-0.236467454,10.27648622,0.09090909,0.36060606,,72.97365662,88.09171327,104.2034062,100.4454499,0.32704995,0.72881356,0.50291468,0.70028818,0.86877076,0.80716544,0.43773185,0.15148305,0.24841102,Simeon Woods Richardson,24494,680573
2023,Noah Syndergaard,- - -,88.2,6.496240788,2.94736842,0.287292818,1.387218085,0.288732394,6.198649466,0.233552631,0.371710526,0.394736842,0.083333333,0.183333333,5.210704443,0.08161817,0.14322251,0.04859335,0.09462916,5.067321986,0.297591321,9.347891295,0.11111111,0.42156863,,64.84705882,79.94142638,104.3178378,98.79369978,0.29585007,0.71646341,0.49251604,0.73755656,0.8787234,0.83357453,0.46756949,0.16678495,0.24840312,Noah Syndergaard,11762,592789
2024,Marcus Stroman,NYY,127.1,3.816754079,1.7037037,0.251546392,1.382199008,0.277333333,5.018654184,0.179028132,0.480818414,0.340153452,0.090225563,0.135338345,4.759959572,0.08125577,0.16819013,0.09872029,0.06946984,4.929554049,-1.201900105,6.162935069,0.07124682,0.37913486,,49.24626866,92.20807425,95.56547564,93.56320186,0.29913917,0.68701299,0.43715342,0.67865707,0.92060491,0.81395349,0.35582255,0.16712835,0.24838412,Marcus Stroman,13431,573186
2023,Tommy Henry,ARI,87.2,4.209125597,1.82857143,0.252225519,1.368821332,0.279693487,4.909032803,0.198529411,0.363970588,0.4375,0.12605042,0.100840336,5.373848695,0.10354815,0.17021277,0.09308511,0.07712766,5.275474582,-0.699907206,8.457906539,0.07692308,0.32600733,,72.36962963,82.8007971,95.79253623,90.55195652,0.3402439,0.69518717,0.48443157,0.6702509,0.86923077,0.78624813,0.40622737,0.14482259,0.24837075,Tommy Henry,26285,674072
2023,Tylor Megill,NYM,126.1,4.701847155,1.81034483,0.280318091,1.575197953,0.323684211,4.964802961,0.210659898,0.439086294,0.350253807,0.057971014,0.130434782,4.918596168,0.09432275,0.18518519,0.10229277,0.08289242,5.06572137,-0.262955806,8.742865995,0.09045226,0.42462312,,86.31518072,89.93810376,96.55187835,94.56815742,0.26203209,0.70734341,0.44653244,0.64139942,0.86564885,0.78857715,0.41431767,0.15377738,0.24810013,Tylor Megill,21318,656731
2024,Erick Fedde,- - -,143.1,3.39069775,2.9047619,0.231751825,1.179069794,0.267156863,4.037344012,0.174528301,0.426886792,0.398584905,0.165680473,0.106508875,4.187216263,0.08638298,0.20573356,0.07082631,0.13490725,4.24904826,-0.646646262,5.128435135,0.07746479,0.36150235,,42.43333333,91.39039945,104.4291997,100.1258441,0.28986534,0.69593148,0.45159915,0.69193154,0.88153846,0.80830973,0.39829424,0.16170213,0.24808511,Erick Fedde,17425,607200
2021,Cole Irvin,OAK,178.1,4.239252457,2.97619048,0.271966527,1.328972001,0.30228471,4.302744435,0.244444444,0.376068376,0.379487179,0.09009009,0.103603603,4.822492443,0.08948546,0.16276042,0.0546875,0.10807292,4.848548524,-0.063491978,9.76720978,0.07263514,0.39189189,,66.78656854,73.61307922,104.6176756,97.16147235,0.348,0.73011844,0.51640567,0.76628352,0.86326767,0.8267148,0.44071588,0.15846383,0.24794929,Cole Irvin,19244,608344
2023,Javier Assad,CHC,53.2,3.018633683,2.33333333,0.237623762,1.229813723,0.258278146,4.932059073,0.19375,0.45625,0.35,0.107142857,0.160714285,4.47717144,0.07193396,0.19004525,0.08144796,0.10859729,4.712318247,-1.913425389,9.195073972,0.09375,0.4625,,79.66494253,89.35100354,99.84840614,93.89799292,0.2687747,0.65102639,0.42266824,0.71323529,0.9009009,0.82960894,0.4025974,0.17570755,0.24764151,Javier Assad,21741,665871
2022,Daniel Lynch IV,KCR,131.2,5.126582675,2.34615385,0.285451197,1.57215202,0.335,4.631418461,0.213429256,0.414868105,0.371702637,0.058064516,0.13548387,4.300714063,0.11334702,0.20333333,0.08666667,0.11666667,4.343573891,0.495164214,9.073858274,0.08788599,0.47743468,,77.51438159,85.57136401,98.57013147,95.72534922,0.32865169,0.73491592,0.4973306,0.63888889,0.85598923,0.77208918,0.41519507,0.13429158,0.2476386,Daniel Lynch IV,21537,663738
2022,Matt Manning,DET,63,3.428571429,2.52631579,0.226337449,1.174603175,0.259259259,3.779097668,0.189743589,0.41025641,0.4,0.141025641,0.076923076,4.37384074,0.09393939,0.18250951,0.07224335,0.11026616,4.451780111,-0.35052624,9.444976275,0.06153846,0.36923077,,83.4516441,88.79646107,100.8367037,97.95743175,0.3129771,0.70171674,0.4959596,0.7195122,0.85626911,0.81059063,0.47070707,0.15353535,0.24747475,Matt Manning,20369,666159
2021,Garrett Richards,BOS,110.1,5.220544047,1.8125,0.297117517,1.649546904,0.335260116,5.154928474,0.217630853,0.465564738,0.316804407,0.113043478,0.156521739,4.873070254,0.09416097,0.17261905,0.0952381,0.07738095,5.035253527,0.065615574,5.232390807,0.09340659,0.49450549,,100.7841406,103.9195457,97.82202853,99.44506075,0.27868852,0.72916667,0.48342977,0.59861592,0.9,0.80522307,0.45449763,0.15307733,0.2472383,Garrett Richards,9784,572070
2024,Paul Blackburn,- - -,73,4.191780822,2.76190476,0.239130435,1.191780822,0.269230769,4.343333161,0.202764976,0.451612903,0.345622119,0.12,0.133333333,4.115654362,0.10234172,0.19333333,0.07,0.12333333,4.308955265,-0.151552339,9.787346154,0.07798165,0.34862385,,74.54122807,90.91668542,105.0575488,100.5681467,0.31896552,0.71772429,0.47701648,0.67567568,0.8597561,0.78545455,0.39635733,0.14483955,0.24718127,Paul Blackburn,14739,621112
2022,Michael Wacha,BOS,127.1,3.321989661,3.35483871,0.23125,1.115183291,0.259776536,4.141226854,0.204787234,0.409574468,0.385638297,0.144827586,0.124137931,3.989291484,0.09543356,0.20194175,0.06019417,0.14174757,4.066931176,-0.819237193,11.44868794,0.09574468,0.3537234,,89.08398134,92.56680349,103.9332478,97.07742432,0.33686067,0.73865031,0.50487429,0.71465969,0.87209302,0.81097561,0.41816316,0.15135967,0.24679323,Michael Wacha,14078,608379
2024,Casey Mize,DET,78.2,4.233050984,2.76190476,0.287925697,1.449152589,0.333333333,3.686437426,0.219696969,0.484848484,0.295454545,0.141025641,0.089743589,4.028572509,0.09071274,0.16811594,0.06086957,0.10724638,4.352512869,0.546613558,9.432418291,0.08301887,0.41509434,,108.1644037,108.1659661,103.6752542,102.9065763,0.31170483,0.72425249,0.49063401,0.69795918,0.88073394,0.81497797,0.43371758,0.15478762,0.24550036,Casey Mize,20492,663554
2022,Dallas Keuchel,- - -,60.2,9.197802439,1.4516129,0.345588235,2.060439614,0.384259259,5.519024471,0.21585903,0.502202643,0.281938325,0.03125,0.171875,4.723589976,0.09184549,0.14851485,0.10231023,0.04620462,4.956119496,3.678777967,7.811722399,0.08810573,0.3876652,,77.22666667,79.80728207,96.86989123,95.75652178,0.33206591,0.68617021,0.44635193,0.69847328,0.89147287,0.79423077,0.32274678,0.15364807,0.24549356,Dallas Keuchel,9434,572971
2022,Erick Fedde,WSN,127,5.811023971,1.62068966,0.289320388,1.629921358,0.32,5.151801203,0.224880382,0.418660287,0.35645933,0.114093959,0.140939597,4.739006227,0.07272727,0.16404887,0.10122164,0.06282723,4.996532401,0.659222768,,0.0783848,0.43467933,,,79.9346281,100.5107025,93.29214876,0.25194072,0.67298106,0.42644628,0.71708683,0.88888889,0.82945736,0.41446281,0.17272727,0.24545455,Erick Fedde,17425,607200
2023,Ken Waldichuk,OAK,103,5.330097482,1.84615385,0.266503667,1.563106912,0.298969072,5.8569823,0.216129032,0.354838709,0.429032258,0.082706766,0.165413533,5.21519374,0.10208445,0.20556745,0.11134904,0.09421842,5.055192853,-0.526884818,8.807389704,0.09904153,0.38338658,,86.98596491,90.73907923,93.79603854,91.47018201,0.2985348,0.70064516,0.4654526,0.64417178,0.86187845,0.78020713,0.41510445,0.14323891,0.24532336,Ken Waldichuk,27681,686610
2024,Jose Quintana,NYM,134,4.567164179,2.03846154,0.242718447,1.320895522,0.266149871,5.127937536,0.188585607,0.439205955,0.372208436,0.06,0.146666666,4.685839741,0.08470067,0.183391,0.0899654,0.09342561,4.719866278,-0.560773357,9.20766355,0.07579462,0.38630807,,69.19329004,82.49889103,97.60646095,93.06162006,0.29939719,0.67989418,0.42730102,0.68456376,0.90272374,0.8012487,0.3361494,0.16053215,0.24523282,Jose Quintana,11423,500779
2021,Tyler Alexander,DET,66.2,3.375000129,2.88888889,0.24609375,1.215000046,0.276923077,4.310034166,0.182266009,0.364532019,0.45320197,0.097826086,0.097826086,4.989853927,0.07782101,0.18772563,0.06498195,0.12274368,4.730764122,-0.935034037,9.451937026,0.09313725,0.39705882,,74.26666667,79.68803502,106.9500973,102.2985409,0.33388982,0.7016317,0.48735409,0.755,0.89700997,0.84031936,0.41731518,0.16731518,0.24513619,Tyler Alexander,17735,641302
2024,Chris Flexen,CHW,115.2,5.680115399,1.62,0.282655246,1.573487066,0.309782609,5.136432568,0.180628272,0.356020942,0.463350785,0.146892655,0.101694915,5.426710644,0.08997555,0.15606936,0.09633911,0.05973025,5.31747491,0.54368283,10.83331466,0.07772021,0.37046632,,0.174445893,55.00699267,97.27075795,91.40777506,0.31570762,0.70092227,0.45867971,0.69704433,0.88533835,0.80383795,0.37114914,0.15501222,0.24498778,Chris Flexen,13896,623167
2023,Adam Wainwright,STL,101,7.396040163,1.34146341,0.341628959,1.900990243,0.356948229,5.987713833,0.223958333,0.401041666,0.375,0.055555555,0.138888888,5.770710377,0.04910714,0.11363636,0.08471074,0.02892562,5.827057358,1.408326329,8.628152449,0.11111111,0.3875969,,79.83136095,102.9368267,99.06826698,96.53413349,0.2375852,0.64643799,0.41120448,0.78278689,0.92857143,0.88010899,0.42464986,0.19587054,0.24497768,Adam Wainwright,2233,425794
2023,Zack Greinke,KCR,131,5.015267176,4.19047619,0.27938343,1.267175573,0.299019608,4.743589978,0.196261682,0.436915887,0.366822429,0.070063694,0.146496815,4.442645133,0.0680138,0.16206262,0.03867403,0.12338858,4.612977324,0.271677198,9.303228112,0.07888631,0.38283063,,72.47672253,84.17159147,104.2030739,100.1910263,0.31732419,0.66434379,0.4647262,0.74864865,0.92132867,0.85350318,0.42476566,0.17693445,0.24494825,Zack Greinke,1943,425844
2024,Trevor Rogers,- - -,124.1,4.922252212,1.73214286,0.278884462,1.576407571,0.322250639,4.516457459,0.201492537,0.462686567,0.335820895,0.074074074,0.103703703,4.694068773,0.08738297,0.17259786,0.09964413,0.07295374,4.906391906,0.405794754,8.579713811,0.08395062,0.44197531,,66.00974576,82.88566789,100.232713,97.80003192,0.31451613,0.6894198,0.46143558,0.7016317,0.88778878,0.81062802,0.39188587,0.15737851,0.24476148,Trevor Rogers,22286,669432
2021,Johnny Cueto,SFG,112.1,4.086053597,3.27586207,0.278026906,1.362017866,0.324404762,4.095850188,0.258160237,0.382789317,0.359050445,0.115702479,0.123966942,4.260430172,0.09726776,0.19832985,0.0605428,0.13778706,4.447653535,-0.009796591,8.824194931,0.06552707,0.38176638,,77.71128049,82.60550612,103.0200779,98.49671858,0.31367041,0.74934383,0.49508197,0.72238806,0.85113835,0.80353201,0.41639344,0.14699454,0.2442623,Johnny Cueto,6893,456501
2023,Austin Gomber,COL,139,5.503597122,2.02325581,0.29443447,1.489208633,0.310810811,5.42770223,0.203904555,0.4164859,0.379609544,0.108571428,0.148571428,5.077605517,0.08090615,0.14427861,0.07131012,0.07296849,5.243363777,0.075894892,10.10922476,0.0893617,0.44255319,,68.28893572,77.89958353,98.53771402,93.74807959,0.27955134,0.7002997,0.47453704,0.69753086,0.89015692,0.82926829,0.46342593,0.16319926,0.24410541,Austin Gomber,16561,596295
2024,Dakota Hudson,COL,89,6.168539855,0.98,0.283667622,1.674157447,0.30449827,5.524801733,0.181208053,0.523489932,0.295302013,0.056818181,0.125,5.412800435,0.07010582,0.12128713,0.12376238,-0.00247525,5.719941121,0.643738122,4.676189208,0.06333333,0.42,,64.00853081,84.04334038,95.47096547,90.80366455,0.25283447,0.64864865,0.41760424,0.67264574,0.91911765,0.83201268,0.41628061,0.1739418,0.24404762,Dakota Hudson,19206,641712
2021,Mitch Keller,PIT,100.2,6.168874328,1.87755102,0.316425121,1.788079515,0.387820513,4.302484482,0.255520504,0.403785488,0.340694006,0.046296296,0.092592592,4.903985587,0.08234661,0.19574468,0.10425532,0.09148936,4.978180975,1.866389846,9.201609516,0.06832298,0.47515528,,80.49847764,96.59352737,98.8627715,96.70768897,0.29484733,0.66419753,0.45586652,0.67313916,0.90334572,0.81936246,0.43595264,0.16146394,0.24381055,Mitch Keller,17594,656605
2024,Cal Quantrill,COL,132.1,4.556675238,1.94230769,0.26035503,1.390428265,0.291989664,4.933513002,0.226368159,0.440298507,0.333333333,0.104477611,0.141791044,4.597779588,0.09106603,0.17719298,0.09122807,0.08596491,4.766660888,-0.376837764,,0.06896552,0.39162562,,,91.83962031,96.7144449,95.1359059,0.28216374,0.72198732,0.46197061,0.68134715,0.87115666,0.80261927,0.4088159,0.15235218,0.24341821,Cal Quantrill,19312,615698
2022,Austin Gomber,COL,87.2,5.749049596,2.72,0.288571429,1.437262399,0.327137546,4.412811268,0.215827338,0.410071942,0.374100719,0.048076923,0.125,4.241234282,0.09606082,0.18037135,0.066313,0.11405836,4.38515017,1.336238329,10.1681658,0.08156028,0.36879433,,72.55186386,80.26210235,100.1702628,95.97676349,0.30992736,0.72785829,0.48928818,0.66796875,0.88053097,0.80367232,0.42916379,0.14720111,0.24326192,Austin Gomber,16561,596295
2021,Jaime Barria,LAA,50.2,3.907894933,2.42857143,0.305825243,1.519736918,0.335365854,4.827928943,0.233918128,0.444444444,0.321637426,0.145454545,0.145454545,4.690558876,0.07356608,0.15315315,0.06306306,0.09009009,4.898487527,-0.92003401,9.795771815,0.06395349,0.4127907,,75.24610169,88.38726592,100.3549313,97.44282147,0.29375,0.71118012,0.46134663,0.73758865,0.90393013,0.84054054,0.40149626,0.16957606,0.24314214,Jaime Barria,18356,642545
2024,Frankie Montas,- - -,114.1,4.565597871,2.02040816,0.246085011,1.390670616,0.28313253,4.669624214,0.220930232,0.406976744,0.372093023,0.140625,0.125,4.542810133,0.10367388,0.19760479,0.09780439,0.0998004,4.673653862,-0.104026343,8.887238206,0.07758621,0.41666667,,83.34648494,98.11513673,100.3995304,99.07109425,0.3046532,0.74201183,0.49092742,0.66282421,0.85805423,0.78850103,0.42590726,0.13940614,0.24308002,Frankie Montas,14309,593423
2022,Andre Pallante,STL,54.1,3.975460216,2.5,0.289099526,1.417177947,0.333333333,4.014271514,0.204678362,0.614035087,0.181286549,0.032258064,0.193548387,3.42331662,0.08333333,0.1754386,0.07017544,0.10526316,3.656043344,-0.038811298,5.414250028,0.03508772,0.43859649,,76.75048309,83.46963658,98.97291911,95.596483,0.27136752,0.71212121,0.47337963,0.65354331,0.90070922,0.82396088,0.45833333,0.15972222,0.24305556,Andre Pallante,26108,669467
2023,Chris Flexen,- - -,77.2,7.184549591,2.14814815,0.312693498,1.648068723,0.333333333,6.139160626,0.231939163,0.387832699,0.380228136,0.11,0.19,5.087682163,0.09379616,0.16384181,0.07627119,0.08757062,5.077382424,1.045388966,9.448751753,0.09811321,0.41886792,,61.0425641,81.55425762,99.6560575,92.81555187,0.29099877,0.73296501,0.46824225,0.66525424,0.87939698,0.79968454,0.40103397,0.14918759,0.24298375,Chris Flexen,13896,623167
2024,Ryne Nelson,ARI,114,4.657895049,3.72,0.267260579,1.27192991,0.313953488,3.691566794,0.219101123,0.398876404,0.382022471,0.102941176,0.088235294,4.12660833,0.08328767,0.19415449,0.05219207,0.14196242,4.194095866,0.966328255,10.69490101,0.0758427,0.41011236,,103.7037587,99.32494518,106.1043311,104.7300987,0.343361,0.72674419,0.52412281,0.75830816,0.8848,0.84100418,0.47149123,0.15945205,0.24273973,Ryne Nelson,26253,669194
2023,Emmet Sheehan,LAD,53.1,5.231250125,2.24,0.217171717,1.27500003,0.255639098,4.811290397,0.147887323,0.330985915,0.52112676,0.081081081,0.121621621,4.911565958,0.11858974,0.25,0.11160714,0.13839286,4.616660462,0.419959728,8.857602942,0.1056338,0.41549296,,103.2972495,99.63641364,94.45357536,95.72057206,0.34965035,0.75,0.50534188,0.65,0.84981685,0.7653277,0.38888889,0.12393162,0.24252137,Emmet Sheehan,29839,686218
2023,Tony Gonsolin,LAD,103,4.980582524,2.05,0.221649485,1.223300971,0.233449477,5.429797641,0.184818481,0.359735973,0.455445544,0.101449275,0.137681159,5.2469097,0.09663866,0.18850575,0.09195402,0.09655173,5.047933579,-0.449215117,9.353599606,0.11437908,0.41503268,,79.71202435,96.69579327,96.92710337,97.85480769,0.34282908,0.72755418,0.4921875,0.67335244,0.9,0.8034188,0.38822115,0.14585834,0.242497,Tony Gonsolin,19388,664062
