Season,Name,Team,IP,ERA,K/BB,AVG,WHIP,BABIP,LOB%,FIP,LD%,GB%,FB%,IFFB%,HR/FB,xFIP,SwStr%,K%,BB%,K-BB%,SIERA,E-F,FA-Z (sc),Barrel%,HardHit%,xERA,Stf+ FA,Stuff+,Location+,Pitching+,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
2023,Jake Irvin,WSN,121,4.611570539,1.83333333,0.252136752,1.421487693,0.280802292,0.75,5.304627266,0.177111716,0.427792915,0.395095367,0.117241379,0.137931034,5.137156216,0.07026524,0.18679245,0.10188679,0.08490566,5.091665154,-0.693056727,8.793154488,0.10298103,0.39566396,,91.86588235,99.08581801,101.0493708,98.29230397,0.26645004,0.66266376,0.43549138,0.72560976,0.89950577,0.83850267,0.42664183,0.18566775,0.25593299,Jake Irvin,21504,663623
2021,John Gant,- - -,89.2,4.416357097,1.19672131,0.236686391,1.572490784,0.27734375,0.7326284,5.02133533,0.236434108,0.476744186,0.286821705,0.081081081,0.121621621,5.1725933,0.09302326,0.18114144,0.15136476,0.02977668,5.726329252,-0.604978233,9.456532944,0.06792453,0.37358491,,78.60724638,73.18644153,95.77614721,93.70048181,0.26226226,0.68188976,0.4253366,0.64503817,0.86374134,0.78129496,0.38861689,0.1627907,0.25581395,John Gant,13684,607231
2022,Chris Archer,MIN,102.2,4.558441671,1.75,0.225388601,1.314935098,0.25862069,0.67656766,4.485807659,0.193333333,0.436666666,0.37,0.063063063,0.108108108,4.5668564,0.09513151,0.19221968,0.10983982,0.08237986,4.759681941,0.072634012,10.86427924,0.08609272,0.44039735,,84.50830721,109.787856,96.00376142,96.36534121,0.27693762,0.68175583,0.4420817,0.64846416,0.86519115,0.78481013,0.40794628,0.16060436,0.25573587,Chris Archer,6345,502042
2023,JP Sears,OAK,172.1,4.543520444,3.03773585,0.247747748,1.264990366,0.278131635,0.77253219,5.152525909,0.184368737,0.290581162,0.5250501,0.083969465,0.129770992,5.101335344,0.11258278,0.21904762,0.07210884,0.14693878,4.6157675,-0.609005465,8.297827097,0.11089109,0.38217822,,93.4960334,92.95113438,100.9778709,99.84502618,0.33995037,0.72669323,0.50924311,0.68430657,0.83552632,0.77876712,0.4377398,0.14290694,0.25548972,JP Sears,23429,676664
2022,Ryan Feltner,COL,94,6.031915383,2.48484848,0.264,1.404255433,0.299638989,0.62827225,4.793282202,0.191780821,0.407534246,0.400684931,0.076923076,0.136752136,4.423103664,0.08894379,0.19854722,0.07990315,0.11864407,4.347260154,1.238633181,7.638405304,0.08191126,0.43003413,,89.47243816,97.60971535,98.80581683,97.37215347,0.27564103,0.715959,0.46139592,0.65503876,0.88752556,0.80722892,0.42186535,0.16615195,0.25509574,Ryan Feltner,21446,663372
2022,Ranger Suárez,PHI,155.1,3.650214712,2.22413793,0.247508306,1.332618069,0.292576419,0.71808511,3.86564991,0.174840085,0.554371002,0.270788912,0.078740157,0.118110236,3.820630044,0.08775351,0.19486405,0.08761329,0.10725076,4.111145705,-0.215435199,6.696488032,0.06765328,0.34672304,,58.7314978,81.90660931,100.3655456,94.77450137,0.30622618,0.68686869,0.45319813,0.68879668,0.88970588,0.80636833,0.38611544,0.16731669,0.2550702,Ranger Suarez,17277,624133
2021,Jake Arrieta,- - -,98.2,7.38851399,1.88636364,0.312649165,1.773648763,0.342948718,0.61058345,6.170034316,0.256024096,0.433734939,0.310240963,0.058252427,0.233009708,4.849723072,0.07101947,0.17697228,0.09381663,0.08315565,5.000427107,1.218479674,,0.0922619,0.44345238,,,95.8531954,96.64343634,94.04164028,0.25579053,0.64940239,0.4255441,0.7007874,0.90184049,0.83310902,0.43127148,0.1838488,0.25486827,Jake Arrieta,4153,453562
2019,Martín Pérez,MIN,157,4.987260662,2.12068966,0.274167987,1.471337437,0.309278351,0.68384539,4.717194043,0.226452905,0.478957915,0.294589178,0.102040816,0.156462585,4.675240319,0.09479409,0.17774566,0.08381503,0.09393064,5.005508315,0.270066619,8.83108724,0.04724409,0.2992126,,,,,,0.35944409,0.68819374,0.48601399,0.69947276,0.89296188,0.80495604,0.38500389,0.16006216,0.25485625,Martin Perez,6902,527048
2022,Glenn Otto,TEX,135.2,4.643734992,1.72580645,0.232421875,1.334152434,0.255208333,0.7290401,5.205797252,0.195488721,0.431077694,0.373433583,0.140939597,0.140939597,4.819372465,0.09690444,0.18228279,0.10562181,0.07666099,4.833627912,-0.56206226,8.823310188,0.08888889,0.37530864,,75.42205029,93.29856438,93.56572454,92.32642441,0.29200896,0.68202247,0.44773441,0.6112532,0.89456343,0.78356713,0.39928219,0.15791835,0.25482279,Glenn Otto,21366,657248
2023,Joey Wentz,DET,80.1,7.730290946,1.84210526,0.320113314,1.879668169,0.356060606,0.61093248,6.006077878,0.209219858,0.365248226,0.425531914,0.1,0.158333333,5.401126103,0.10664911,0.17902813,0.0971867,0.08184143,5.199546744,1.724213068,9.155539288,0.10954064,0.43462898,,79.7349454,88.10626236,100.692617,95.51509558,0.29228999,0.74153846,0.4845293,0.61417323,0.86721992,0.7798913,0.4279131,0.14812377,0.25477288,Joey Wentz,19962,666214
2023,Brayan Bello,BOS,157,4.242038217,2.93333333,0.267423015,1.337579618,0.305856833,0.7620614,4.535295137,0.14876033,0.561983471,0.289256198,0.071428571,0.171428571,4.022360395,0.1071701,0.19760479,0.06736527,0.13023952,4.176634535,-0.29325692,7.426790817,0.07010309,0.44329897,,83.19,89.6355615,100.4700917,98.06474408,0.32020658,0.71936389,0.48319328,0.63508065,0.86996099,0.77786561,0.40832697,0.14759725,0.25476735,Brayan Bello,23920,678394
2023,Andrew Heaney,TEX,136.2,4.082927133,2.49090909,0.25095057,1.368292785,0.29972752,0.78087167,4.747723397,0.183462532,0.397932816,0.418604651,0.074074074,0.135802469,4.614867174,0.10911371,0.23220339,0.09322034,0.13898305,4.46386524,-0.664796264,7.813755378,0.10025707,0.38046272,,105.5457246,102.4569456,99.77025105,99.40778243,0.32545202,0.71953782,0.48242678,0.65384615,0.85547445,0.773634,0.39832636,0.14548495,0.25459866,Andrew Heaney,15423,571760
2022,Michael Lorenzen,LAA,97.2,4.23890796,1.93181818,0.223140496,1.279863515,0.262172285,0.71302817,4.310383251,0.176895306,0.501805054,0.321299638,0.11235955,0.123595505,4.195224992,0.11245466,0.20681265,0.10705596,0.09975669,4.426722711,-0.071475291,8.634926772,0.06834532,0.3705036,,95.56515581,98.74824029,97.7839199,97.34490291,0.32562814,0.70015221,0.47457627,0.65432099,0.83913043,0.7627551,0.39769976,0.14207981,0.25453446,Michael Lorenzen,14843,547179
2019,Mike Montgomery,KCR,64,4.640625,2.42857143,0.307086614,1.546875,0.345549738,0.76566125,5.229634476,0.21,0.515,0.275,0.036363636,0.218181818,4.501608281,0.09493088,0.1827957,0.07526882,0.10752688,4.740132831,-0.589009476,7.211065281,0.07881773,0.42364532,,,,,,0.34929577,0.648,0.45253456,0.66532258,0.91769547,0.79022403,0.34562212,0.159447,0.25437788,Mike Montgomery,4869,543557
2021,Brad Keller,KCR,133.2,5.386534076,1.875,0.291512915,1.660848007,0.346534653,0.68694799,4.718662669,0.232057416,0.478468899,0.289473684,0.082644628,0.14876033,4.565204932,0.0911414,0.19575856,0.10440457,0.091354,4.837329524,0.667871407,8.246948067,0.10900474,0.44312796,,83.26143885,90.96890505,98.12865697,99.21120616,0.27971014,0.67975207,0.44463373,0.64507772,0.88297872,0.79501916,0.41226576,0.16311755,0.25425894,Brad Keller,15734,641745
2021,Michael Wacha,TBR,107.1,4.527950525,3.92307692,0.25952381,1.257764035,0.30794702,0.70325901,4.045810561,0.25236593,0.394321766,0.353312302,0.133928571,0.142857142,3.948995882,0.11509102,0.22666667,0.05777778,0.16888889,4.070389687,0.482139964,11.04785315,0.09748428,0.42767296,,95.68471545,90.33341176,105.5345294,101.0689412,0.36334405,0.74902471,0.53760282,0.66076696,0.859375,0.78579235,0.45182139,0.13916618,0.25425719,Michael Wacha,14078,608379
2019,Chase Anderson,MIL,129,4.186046016,2.41304348,0.234343434,1.255813805,0.263736264,0.76056338,4.764396889,0.204244031,0.352785145,0.442970822,0.125748502,0.119760479,5.324066453,0.10722297,0.20218579,0.08378871,0.11839709,4.995638754,-0.578350873,9.538756866,0.0546875,0.31510417,,,,,,0.32579891,0.73044397,0.49753253,0.68899522,0.8422576,0.78449053,0.42440556,0.14670256,0.25392553,Chase Anderson,6895,502624
2022,Dean Kremer,BAL,120,3.225000205,2.625,0.259423503,1.241666746,0.297752809,0.78643579,3.829097714,0.212707182,0.389502762,0.397790055,0.097222222,0.076388888,4.413874369,0.10296496,0.17213115,0.06557377,0.10655738,4.521053499,-0.604097509,9.645267941,0.07084469,0.38419619,,85.58171701,93.28678533,100.1367314,97.92303128,0.34814815,0.71096774,0.49973046,0.67553191,0.87477314,0.79395901,0.41778976,0.1509434,0.25390836,Dean Kremer,19350,665152
2021,Wade Miley,CIN,163,3.36809816,2.5,0.260596546,1.325153374,0.301010101,0.79405738,3.967580135,0.234939759,0.493975903,0.271084337,0.103703703,0.125925925,4.07303343,0.10069444,0.18115942,0.07246377,0.10869565,4.518217072,-0.599481975,9.797498979,0.06054688,0.33984375,,85.61045131,101.278882,100.9650621,100.8859084,0.34761905,0.69078947,0.4683642,0.72260274,0.84285714,0.78500824,0.35185185,0.15316358,0.25385802,Wade Miley,8779,489119
2021,Wil Crowe,PIT,116,5.43103484,1.98181818,0.272925764,1.55172424,0.308641975,0.74172185,5.670034287,0.187861271,0.427745664,0.384393063,0.082706766,0.187969924,4.891242536,0.10452636,0.21001927,0.10597303,0.10404624,4.846139816,-0.238999447,9.781465285,0.09455587,0.36962751,,97.48645418,99.41261682,97.41705607,97.90313084,0.28943338,0.6869773,0.44470369,0.60582011,0.86956522,0.76495278,0.39057396,0.14932338,0.25384974,Wil Crowe,19800,640444
2021,Dallas Keuchel,CHW,156.1,5.181236842,1.57894737,0.285942492,1.509594932,0.304093567,0.67836812,5.159373206,0.200374531,0.552434456,0.247191011,0.075757575,0.174242424,4.736531833,0.08633922,0.13043478,0.0826087,0.04782609,5.021150428,0.021863636,8.441252591,0.09141791,0.4011194,,75.89824561,76.38797541,99.03565117,97.21682674,0.31925969,0.67160775,0.43783576,0.7173913,0.88285229,0.80280456,0.33653108,0.16730622,0.25364543,Dallas Keuchel,9434,572971
2022,Devin Smeltzer,MIN,62.2,4.021276759,2.17647059,0.24789916,1.212766007,0.244680851,0.81632653,5.490090673,0.146464646,0.388888888,0.464646464,0.108695652,0.141304347,4.966590415,0.07455268,0.14453125,0.06640625,0.078125,4.966646071,-1.468813914,9.373104248,0.07462687,0.39303483,,66.56275,86.16630219,97.54572565,94.73489066,0.33955857,0.65384615,0.46965174,0.765,0.89705882,0.84110169,0.41393035,0.17892644,0.25347913,Devin Smeltzer,19487,656970
2021,Justus Sheffield,SEA,73.2,6.475113346,1.68571429,0.310679612,1.778280604,0.347457627,0.65292096,5.667771765,0.231707317,0.455284552,0.31300813,0.051948051,0.181818181,5.041381025,0.0887218,0.16905444,0.10028653,0.06876791,5.158553711,0.80734158,6.63074646,0.12,0.464,,36.91,97.91576952,93.90128886,92.96838514,0.27678571,0.6959707,0.44887218,0.62672811,0.90263158,0.80234506,0.41052632,0.16466165,0.25338346,Justus Sheffield,17285,656954
2019,Wade Miley,HOU,167.1,3.980079439,2.29508197,0.250764526,1.344621432,0.287169043,0.74317492,4.510822146,0.205128205,0.49704142,0.297830374,0.066225165,0.15231788,4.519009923,0.09299191,0.19444444,0.08472222,0.10972222,4.803522837,-0.530742707,9.981956229,0.03891051,0.30933852,,,,,,0.29266988,0.69881711,0.4430593,0.67641682,0.87109375,0.79011407,0.37028302,0.16037736,0.25336927,Wade Miley,8779,489119
2019,Trevor Williams,PIT,145.2,5.375285854,2.56818182,0.276923077,1.414187594,0.303370787,0.68493151,5.122476228,0.228448275,0.370689655,0.400862068,0.107526881,0.14516129,5.252858105,0.1044263,0.17767296,0.06918239,0.10849057,5.078508169,0.252809625,8.024882942,0.07627119,0.3559322,,,,,,0.33531157,0.72290389,0.49828031,0.6880531,0.85572843,0.7903365,0.42046432,0.1486893,0.2531156,Trevor Williams,16977,592866
2021,Keegan Akin,BAL,77,6.896103896,1.71052632,0.28525641,1.649350649,0.316017316,0.65666041,5.741462694,0.212244897,0.351020408,0.436734693,0.093457943,0.14953271,5.491939935,0.09327846,0.18465909,0.10795455,0.07670455,5.279205568,1.154641202,10.50337487,0.10526316,0.43724696,,93.0376058,94.60521978,101.1542582,101.000206,0.27741935,0.72913616,0.48902606,0.71627907,0.84939759,0.80925666,0.46844993,0.15980796,0.25308642,Keegan Akin,19362,669211
2021,Cal Quantrill,CLE,121,3.123966942,2.82857143,0.22907489,1.148760331,0.263929619,0.76555024,4.054331643,0.210227272,0.426136363,0.363636363,0.1015625,0.109375,4.416632075,0.08942662,0.2,0.07070707,0.12929293,4.507921894,-0.930364701,9.344639122,0.07042254,0.34084507,,73.47252747,79.28776978,99.10564471,94.19391256,0.30330062,0.69615385,0.46449237,0.70882353,0.86924494,0.80747452,0.41031036,0.16359811,0.25302472,Cal Quantrill,19312,615698
2022,Jose Quintana,- - -,165.2,2.933601655,2.91489362,0.244833068,1.213279697,0.301652893,0.74170124,2.991706654,0.224948875,0.464212678,0.310838445,0.078947368,0.052631578,3.72218644,0.10609398,0.2017673,0.06921944,0.13254786,4.023369084,-0.058104999,8.686456989,0.05487805,0.35772358,,70.29388379,83.37531618,102.7305049,96.29399137,0.35974914,0.68976215,0.4770305,0.66402536,0.88455772,0.77734977,0.35538405,0.14684288,0.25293686,Jose Quintana,11423,500779
2023,Ty Blach,COL,64.2,5.288660002,2.04545455,0.308880309,1.57731965,0.333333333,0.77702703,5.729267261,0.266666666,0.371428571,0.361904761,0.065789473,0.171052631,5.058979605,0.07655039,0.15734266,0.07692308,0.08041958,5.166665647,-0.440607259,,0.12149533,0.42523364,,,74.67137216,102.4395854,87.36910168,0.33859649,0.67965368,0.49127907,0.71502591,0.92356688,0.84418146,0.44767442,0.17635659,0.25290698,Ty Blach,14361,621389
2021,Ryan Weathers,SDP,69.1,6.36057739,1.92307692,0.291970803,1.528846266,0.304347826,0.70422535,6.170034343,0.195454545,0.431818181,0.372727272,0.109756097,0.207317073,5.069231777,0.0725938,0.1650165,0.08580858,0.07920792,5.120353699,0.190543047,8.258042324,0.09821429,0.44642857,,78.88132716,83.2912782,98.6081203,94.30451128,0.22898551,0.71455224,0.44127243,0.74683544,0.87206266,0.83548983,0.43719413,0.18026101,0.25285481,Ryan Weathers,23796,677960
2023,Martín Pérez,TEX,108.1,4.984615619,1.68292683,0.28440367,1.523076995,0.303724928,0.72443182,5.304271225,0.207756232,0.409972299,0.382271468,0.065217391,0.130434782,5.250386995,0.07012543,0.14435146,0.08577406,0.05857741,5.427776408,-0.319655606,8.785309224,0.07901907,0.38419619,,77.8,73.32432127,102.8347285,93.68506787,0.30697674,0.67011834,0.44717304,0.75757576,0.90507726,0.84291188,0.38606511,0.18244014,0.25256556,Martin Perez,6902,527048
2023,Luis Medina,OAK,82.1,5.465587382,1.64444444,0.251552795,1.530364467,0.298319328,0.66101695,4.894716574,0.223577235,0.459349593,0.31707317,0.064102564,0.128205128,4.882102446,0.10597826,0.19839142,0.12064343,0.07774799,5.11013778,0.570870808,9.783500555,0.06451613,0.40725806,,111.7204738,107.5567031,93.25307798,95.05465116,0.28604651,0.72203947,0.46662125,0.59756098,0.87015945,0.77226277,0.41416894,0.14605978,0.25203804,Luis Medina,21649,665622
2023,Cristian Javier,HOU,162,4.555555556,2.56451613,0.231391586,1.265432099,0.271889401,0.71751412,4.576028014,0.188183807,0.256017505,0.555798687,0.106299212,0.098425196,5.162147431,0.11399861,0.23144105,0.09024745,0.1411936,4.761381437,-0.020472458,10.68390959,0.09368192,0.37908497,,101.3452438,101.7080741,97.5446697,99.74701153,0.32775534,0.70670148,0.47883414,0.65316901,0.83743842,0.7615942,0.39868147,0.13756064,0.25155925,Cristian Javier,17606,664299
2020,Antonio Senzatela,COL,73.1,3.436364232,2.27777778,0.252669039,1.213636574,0.268398268,0.7960199,4.568692281,0.2,0.508333333,0.291666666,0.085714285,0.128571428,4.813870319,0.08091469,0.13531353,0.05940594,0.07590759,5.024320177,-1.132328049,6.266068682,0.05416667,0.37916667,,74.75370079,86.27749338,102.0667255,96.57219771,0.27727273,0.71698113,0.46174142,0.68306011,0.9005848,0.8247619,0.41952507,0.17062445,0.25153914,Antonio Senzatela,15488,622608
2022,Bryse Wilson,PIT,93.1,5.978571754,2.33333333,0.293650794,1.478571509,0.315436242,0.65466448,5.255288261,0.217948717,0.419871794,0.362179487,0.061946902,0.150442477,4.679735473,0.07780013,0.15254237,0.0653753,0.08716707,4.699578684,0.723283493,8.305232747,0.08253968,0.43492063,,72.13424242,85.7863941,100.2762064,96.34946381,0.29001203,0.6969697,0.47015426,0.70954357,0.9,0.83452211,0.44265594,0.17370892,0.25150905,Bryse Wilson,19990,669060
2021,Luis Patiño,TBR,68.1,4.741463768,2.17241379,0.241635688,1.375609858,0.276923077,0.71078431,4.823692782,0.203883495,0.300970873,0.495145631,0.137254901,0.107843137,5.364643119,0.11745244,0.20930233,0.09634551,0.11295681,4.945211635,-0.082229015,10.95787236,0.08252427,0.38349515,,128.9518268,124.9017399,102.6899751,108.2482187,0.33673469,0.73804971,0.51033912,0.66666667,0.83160622,0.76985413,0.43258892,0.13399504,0.25144748,Luis Patino,22815,672715
2022,Logan Gilbert,SEA,185.2,3.199282042,3.55102041,0.239099859,1.179533278,0.291505792,0.77620968,3.457134791,0.241965973,0.366729678,0.391304347,0.091787439,0.091787439,3.777259404,0.10779436,0.22715405,0.06396867,0.16318538,3.843578791,-0.257852748,10.43611624,0.0707635,0.45623836,,101.5851784,100.3013944,101.2700863,101.726992,0.30215827,0.74758723,0.50116086,0.67460317,0.84011917,0.78491066,0.44676617,0.14361526,0.25140962,Logan Gilbert,22250,669302
2019,Yusei Kikuchi,SEA,161.2,5.455670446,2.32,0.293233083,1.515464013,0.30994152,0.70787637,5.712978705,0.20626151,0.440147329,0.35359116,0.119791666,0.1875,5.180571637,0.08820287,0.16088766,0.06934813,0.09153953,5.171740038,-0.257308259,9.158844302,0.07468124,0.38069217,,,,,,0.28180575,0.70111288,0.47573529,0.64563107,0.89342404,0.81452859,0.4625,0.1631753,0.25137817,Yusei Kikuchi,20633,579328
2021,Erick Fedde,WSN,131.2,5.263291546,2.68085106,0.263257576,1.412658337,0.306068602,0.6590621,4.689021582,0.18556701,0.49742268,0.317010309,0.06504065,0.186991869,4.066362356,0.08868243,0.21761658,0.08117444,0.13644214,4.299258571,0.574269964,5.512058258,0.08955224,0.39552239,,54.89166667,86.01783466,102.5815359,98.13495594,0.28801682,0.6712766,0.44021969,0.67883212,0.87638669,0.79846449,0.39712717,0.16258446,0.25126689,Erick Fedde,17425,607200
2019,Kyle Freeland,COL,104.1,6.728433849,2.02564103,0.291666667,1.581469494,0.307926829,0.62121212,5.99356192,0.205714285,0.465714285,0.328571428,0.078260869,0.217391304,5.071121209,0.09550562,0.16701903,0.08245243,0.0845666,5.185902716,0.734871928,7.545390253,0.08215297,0.39943343,,,,,,0.33457249,0.69886364,0.47865169,0.67777778,0.8902439,0.80046948,0.39550562,0.15561798,0.2511236,Kyle Freeland,16256,607536
2021,Mike Foltynewicz,TEX,130,5.538461538,2.75757576,0.261811024,1.276923077,0.25848564,0.7299843,6.139264892,0.211165048,0.361650485,0.427184466,0.107954545,0.193181818,5.127939771,0.07952381,0.16545455,0.06,0.10545455,4.938728327,-0.600803353,8.964842205,0.09592326,0.43645084,,84.5625,92.33071054,101.0716738,98.33810205,0.27413793,0.71382979,0.47095238,0.72327044,0.88226528,0.83114257,0.44761905,0.17142857,0.25095238,Mike Foltynewicz,10811,592314
2021,Daniel Lynch IV,KCR,68,5.691177109,1.77419355,0.289855072,1.632353124,0.33490566,0.67382813,4.817093131,0.237442922,0.388127853,0.374429223,0.097560975,0.109756097,5.224118094,0.11455847,0.17684887,0.09967846,0.07717042,5.190893805,0.874083978,8.830197312,0.1040724,0.44343891,,64.37066929,87.35987261,96.75199045,93.34992038,0.29812834,0.73084479,0.47334924,0.5470852,0.8844086,0.75798319,0.40493238,0.13603819,0.25059666,Daniel Lynch IV,21537,663738
2019,Dario Agrazal,PIT,71.1,5.046729332,2.22222222,0.285714286,1.401869259,0.288793103,0.75280899,6.003729301,0.205761316,0.399176954,0.395061728,0.072916666,0.15625,5.947146558,0.06305506,0.12698413,0.05714286,0.06984127,5.571276901,-0.956999969,9.268815277,0.05263158,0.29959514,,,,,,0.30569106,0.6345776,0.45462633,0.80319149,0.89473684,0.86105675,0.45284698,0.18738899,0.25044405,Dario Agrazal,15821,642607
2019,Spencer Turnbull,DET,148.1,4.611235639,2.47457627,0.265060241,1.435954958,0.332541568,0.68290353,3.989290321,0.194895591,0.482598607,0.3225058,0.050359712,0.100719424,4.626366351,0.10672679,0.22256098,0.08993902,0.13262195,4.620297608,0.621945317,6.595802339,0.05977011,0.40689655,,,,,,0.31101377,0.70499529,0.46822114,0.62173038,0.87165775,0.77188755,0.39902219,0.14355505,0.25028185,Spencer Turnbull,16207,605513
2023,Miles Mikolas,STL,201.1,4.783112704,3.51282051,0.27798278,1.316225199,0.307692308,0.68892646,4.273252306,0.21875,0.388392857,0.392857142,0.098484848,0.098484848,4.762415545,0.07317073,0.15930233,0.04534884,0.11395349,4.805911252,0.509860398,9.001167884,0.09763314,0.42751479,,74.23701923,88.47947434,107.5163329,101.4937735,0.31745086,0.69235837,0.4954645,0.77861163,0.88962892,0.85227273,0.47482014,0.17698562,0.25015635,Miles Mikolas,9803,571945
2019,Andrew Cashner,- - -,126.2,4.831578899,1.89130435,0.258655804,1.36578946,0.28238342,0.67852437,4.871904196,0.166666666,0.5,0.333333333,0.059701492,0.134328358,5.128906205,0.08834586,0.16081331,0.08502773,0.07578558,5.24556852,-0.040325297,9.760772486,0.07425743,0.42326733,,,,,,0.28491172,0.68253968,0.44971805,0.69014085,0.87043189,0.80355277,0.41447368,0.16165414,0.25,Andrew Cashner,8782,488768
2020,Patrick Corbin,WSN,65.2,4.659899199,3.33333333,0.306859206,1.568528162,0.362318841,0.76404494,4.166038756,0.255813953,0.437209302,0.306976744,0.106060606,0.151515151,4.124413259,0.10674157,0.20338983,0.06101695,0.14237288,4.415177928,0.493860443,9.012242193,0.06451613,0.44239631,,63.075,84.92879925,102.5608818,97.66801126,0.3775351,0.68618267,0.50093633,0.65702479,0.89419795,0.78691589,0.39981273,0.14325843,0.25,Patrick Corbin,9323,571578
2023,Patrick Corbin,WSN,180,5.2,2.1754386,0.288065844,1.483333333,0.309440559,0.70284698,5.277262582,0.216806722,0.442016806,0.34117647,0.068965517,0.162561576,4.758542615,0.09196581,0.15696203,0.0721519,0.08481013,5.009677664,-0.077262582,8.144906127,0.09256198,0.43801653,,64.96612576,80.64468524,100.9437908,94.71066391,0.30679837,0.66527893,0.454141,0.6344697,0.9048811,0.79728711,0.41101985,0.15794872,0.24991453,Patrick Corbin,9323,571578
2021,Antonio Senzatela,COL,156.2,4.423404543,3.28125,0.282988871,1.340425619,0.32421875,0.66765579,3.610459683,0.219844357,0.511673151,0.26848249,0.072463768,0.086956521,4.168855295,0.08607069,0.15671642,0.04776119,0.10895522,4.440011471,0.81294486,6.536160353,0.05916031,0.42748092,,72.51882622,80.86876302,103.262474,96.71591004,0.26589147,0.71838565,0.47567568,0.65306122,0.89013733,0.81905594,0.46361746,0.16382536,0.24989605,Antonio Senzatela,15488,622608
2020,Johnny Cueto,SFG,63.1,5.399999458,2.15384615,0.245967742,1.373684073,0.284153005,0.63307494,4.644050748,0.2513089,0.408376963,0.340314136,0.076923076,0.138461538,4.775708279,0.08296943,0.20216606,0.09386282,0.10830325,4.903845816,0.755948709,8.441925533,0.05729167,0.33333333,,74.89761905,82.31938326,101.7819383,98.41674009,0.29361702,0.69772727,0.4489083,0.71980676,0.87947883,0.8151751,0.38427948,0.16681223,0.24978166,Johnny Cueto,6893,456501
2023,Taijuan Walker,PHI,172.2,4.378378636,1.94366197,0.237003058,1.308880386,0.272177419,0.71359223,4.534963215,0.18590998,0.446183953,0.367906066,0.117021276,0.106382978,4.829346223,0.08418457,0.18826739,0.09686221,0.09140518,4.966566373,-0.156584578,9.801364638,0.06782946,0.40697674,,78.72289157,93.86355108,99.02804031,97.00031272,0.30558723,0.65281625,0.43813888,0.69216418,0.89533239,0.80772325,0.38174128,0.16555125,0.24973582,Taijuan Walker,11836,592836
2022,Keegan Thompson,CHC,78.1,4.825532228,2.27586207,0.270967742,1.442553285,0.304347826,0.71428571,5.091154534,0.222222222,0.353909465,0.423868312,0.097087378,0.13592233,4.714278535,0.08770615,0.19130435,0.08405797,0.10724638,4.547296976,-0.265622306,9.860373298,0.09836066,0.42622951,,98.38174061,103.2276764,97.00150674,97.21586043,0.308933,0.67613636,0.45427286,0.68674699,0.8907563,0.80693069,0.3958021,0.16191904,0.24962519,Keegan Thompson,19795,624522
2022,Zack Greinke,KCR,137,3.678832117,2.7037037,0.282882883,1.343065693,0.305555556,0.72879331,4.032139031,0.233333333,0.4125,0.354166666,0.088235294,0.082352941,4.540626612,0.07262324,0.12478632,0.04615385,0.07863248,4.839259165,-0.353306914,9.315129423,0.06846473,0.39626556,,80.95931034,92.09969163,103.5923348,99.86475771,0.329188,0.65856354,0.46038732,0.76888889,0.89765101,0.84225621,0.39832746,0.17693662,0.24955986,Zack Greinke,1943,425844
2022,James Kaprielian,OAK,134,4.231343284,1.66101695,0.235867446,1.343283582,0.263157895,0.7195572,4.634819061,0.187347931,0.377128953,0.435523114,0.072625698,0.089385474,5.060088638,0.09506726,0.16984402,0.10225303,0.06759099,5.038942324,-0.403475778,9.174669526,0.07951807,0.35903614,,77.77827681,88.41230907,99.08418688,94.66334232,0.29783951,0.72269807,0.47578475,0.67357513,0.87259259,0.8001885,0.41883408,0.15426009,0.24932735,James Kaprielian,18331,621076
2019,Vince Velasquez,PHI,107,4.962616822,3.10810811,0.253554502,1.345794393,0.295774648,0.74503311,5.148588915,0.218855218,0.34006734,0.441077441,0.091603053,0.175572519,4.789579294,0.109432,0.2457265,0.07905983,0.16666667,4.418188561,-0.185972093,9.883031527,0.09771987,0.39413681,,,,,,0.31383473,0.72684086,0.4950495,0.67455621,0.83660131,0.77894737,0.43877019,0.13965607,0.24908807,Vince Velasquez,11189,592826
2023,Luke Weaver,- - -,114,6.473684698,2.72972973,0.302904564,1.605263279,0.332386364,0.70151307,5.842759853,0.244736842,0.352631578,0.402631578,0.117647058,0.189542483,4.754714318,0.08778626,0.19348659,0.07088123,0.12260536,4.691154094,0.630924845,9.333304486,0.10498688,0.42782152,,87.76133909,95.16064635,102.4771124,99.42363035,0.27001704,0.72391304,0.46943649,0.71293375,0.86036036,0.8128179,0.43935053,0.16125954,0.2490458,Luke Weaver,16918,596133
2022,Kyle Freeland,COL,174.2,4.534351409,2.47169811,0.276901004,1.408397029,0.31809872,0.70518267,4.211667707,0.225,0.419642857,0.355357142,0.100502512,0.095477386,4.484149658,0.09263825,0.17101828,0.0691906,0.10182768,4.505567198,0.322683702,7.576533,0.09717314,0.4204947,,61.2375,70.01342968,99.03235812,92.58843849,0.31253679,0.71578947,0.47446284,0.6779661,0.8872549,0.8047513,0.40154984,0.1563931,0.24903135,Kyle Freeland,16256,607536
